user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size,_source_file
nahsna,,SOCO Star,5c1ab0b13b351a3320cbc726,,,yes,yes,5.0,5,5.0,5,sociolla-web-desktop,2020-10-01T14:01:30.543Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX
The one and only sun cream yang cocok dikulitku! Kulitku kering parah dan sensitif, susah banget cari suncream. Akhirnya nemuin yang satu ini, udah SPF 50+PA+++ masi + ada aloe nya dong! jadi nolong kulitku yang kering ini. Kalo pake ini make up juga jadi nempel dengan baik karna teksturnya yang enak pol dan ga lengket, aromanya juga enak, calming gitu. Ingredientsnya aman dan ga aneh-aneh jadi bisa dipakai kulit sensitif. Dari segi tempatnya juga perfect, gampang dibawa-bawa, bentuknya tube, jadi ga bleber dan tetep bersih produknya.  Repurchase terus dong, karna ini satu-satunya yang bisa aku pakai hehe",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
testakun776,,SOCO Star,5f755982e01b6000ea8253d4,,,yes,yes,4.0,4,4.0,4,sociolla-web-desktop,2020-10-01T05:42:01.831Z,0,False,"Nice deh 
Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh Nice deh",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Alina98,,SOCO Star,5cc5715a76287600082ac072,Kulit Sensitif,,yes,yes,5.0,5,5.0,5,review-web-mobile,2020-10-01T01:48:03.704Z,0,True,"Ini sunscreen tercintaaa, penyelamat aku, bener bener sensitive skin friendly!! Teksture nya cream agak tebal tapi mudah menyerap nya, melembabkan juga.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
suni,,Rising Star,5c1ac7903b351a33200639de,,,yes,yes,5.0,5,5.0,4,,2020-09-30T15:46:27.876Z,0,False,"Alhamdulillah produk Cosrx Aloe Soothing Sun Cream ini cocok di kulit aku yang oily. Hydrating sesuai klaim produknya dan SPF 50+ PA+++ nya sudah cukup untuk protect dari sinar UV A dan UV B. Texturenya cream. Awal diaplikasikan ada kesan tone up ke muka, tapi merata lagi ketika udah nge-set di wajah. Bau nya enak.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Tricahyanti,,SOCO Star,5d66084fabef2c0005d494fb,Kulit Normal;Kulit Kering;Kulit Sensitif;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5.0,5,5.0,5,review-web-mobile,2020-09-30T10:44:18.692Z,0,True,"Secinta itu sih sama suncream ini!!! Udah beberapa kali beli dan cocok banget di kulit aku. Sebelum ketemu doi, rada susah cari sunscreen yang cocok karena kebanyakan texturenya lotion trus meleber kalo kena sinar matahari, jadi risih. Pernah juga dibikin jerawatan parah gara” nyoba suncreen ☹️ Padahal kulit aku cenderung kering.  Semenjak itu ga pernah ganti ! always sama suncream ini 🥰 love it COSRX 😍",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Tiancas,,SOCO Star,5cc302540558640008e45bf7,Kulit Normal;Kulit Kering;Kulit Kusam,,yes,yes,5.0,4,4.0,4,review-web-desktop,2020-09-30T09:50:11.036Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX 
This Sunscreen Really Worth it Guys !!! Cocok untuk tipe kulit Normal To Dry & Harganya juga ga begitu mahal untuk  Suncsreen dengan kandungan SPF & Protection yg tinggi iniiii. Bahkan pemakaian bisa diawet awet sampe 3 bulan . Selain high protection , krim ini juga hydrating dan moisturaizing jadi sblm pake sunblock gaperlu pake moisturaizer lagi karna udh ngelembabin banget tapi setelah beberapa jam pemakaian ga bikin jd berminyak ataupun kering. Wanginya juga gaada bau aneh aneh yg ganggu indera penciuman. BOLEH BGT NIH YG BELUM COBA  PAKAI SUNSCREEN COSRX ALOE INI BUAT MASUKIN KE WISHLIST :)",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
kholifahrifani,,Rising Star,5c1aae293b351a3320bf2f14,Kulit Kering;Kulit Kombinasi;Kulit Sensitif,,yes,yes,5.0,5,5.0,5,review-web-mobile,2020-09-30T08:45:55.856Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX
Salah satu produk skincare yang terpenting adalah Sun Screen. Sun screen ini membantu kulit untuk menangkal sinar matahari. Untuk itu, aku memilih Aloe Soothing Sun Cream COSRX karena memiliki SPF 50+ PA+++. Menjadikan kulitku terlindungi dari paparan sinar matahari dan gak takut keluar rumah disiang hari. Selain itu, terdapat kandungan aloe yang membuat kulit menjadi lebih moist. Love this one!❤️",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
sivaulummah,,SOCO Star,5f6df8fa33ba572ac0c6c0f5,,,yes,yes,5.0,5,5.0,5,review-web-mobile,2020-09-30T07:37:46.461Z,0,False,"#COSRXAcademy #Mission2 #RXFX Suncream dari aloe dengan spf 50+ pa+++ yang recomended banget. Enak dipakenya ringan, nyerep ke kulit dan calming hehehe pokoknya luvvvvv banget deh buat sunscreen yang satu inihhhhhh💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Ayu_ajeng,,Rising Star,5dda208e3a452f3c3e426899,Kulit Kombinasi;Jerawat;Flek;Pori Besar;Dark Circle;Komedo,,yes,yes,5.0,5,5.0,5,review-web-mobile,2020-09-29T22:19:21.806Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX
Buat yg males pake sunscreen karena gaksuka sama teksturnya yg tebal juga whitecast finishnya yg suka bikin gengges, kalian harus coba sunscreen dari COSRX ini!! Kenapa harus? Karena ini salah satu sunscreen yg pas dipakai ke kulit itu rasanya super ringan dan cepat meresap ke dalam kulit. Whitecastnya bener2 gaada loh! Jd kyk pake pelembab kulit biasa. Dipakai seharian pun gak bikin wajah jd oily ataupun lengket. Gakbikin kulit komedoan atau jerawatan selama rajin membersihkan wajah dengan teknik double cleansing. Pokoknya wajib cobain sunscreen ini dan jangan lupa untuk pakai sunscreen setiap hari untuk melindungi kulitmu dari jahatnya sinar matahari 😊",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
tiwiitty,,SOCO Star,5d526067dc7d880007ad4996,Kulit Kombinasi;Kulit Sensitif;Jerawat;Pori Besar;Komedo,,yes,yes,5.0,5,4.0,5,,2020-09-29T17:40:14.679Z,0,True,"Udah pake ini hampir setahun dan masih repurchase terus sampe sekarang. Nggak bikin greasy, terus bikin kulit moist juga, nggak ninggalin whitecast, dan yang jelas cocok di kulit aku yang lumayan sensitif sama produk sunscreen. Love this product!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
rrankrn,,SOCO Star,5dec53a53b4de82ac91cbc36,,,maybe,yes,4.0,5,4.0,4,review-web-desktop,2020-09-29T14:41:30.117Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX
This product really suited me. Ini sunscreen yang lagi aku pake sekarang setelah berkali kali gonta ganti sunsreen karena ga cocok. Biasanya kalau make sunscreen bakalan munculin beruntusan, sunscreen ini engga, bahkan melembabkan. Secocok ituuu",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
ameliafadhillah,,SOCO Star,5c1aabc83b351a3320b446fa,Dark Circle;Kantung Mata;Pori Besar;Kulit Kusam;Komedo;Kulit Kombinasi,,maybe,yes,5.0,5,3.0,4,review-web-mobile,2020-09-29T14:38:24.137Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX
Dia ini type sunscreen hybrid yaa jadi campuran chemical dan physical sunscreen, tapi lebih condong ke chemical soalnya ingredients chemical sunscreennya ada di list atas..jadi dia pake 5 sunscreen agent (*udah mencakup perlindungan UVA UVB) terus ada satu nih yang bikin aku tertarik ""bis-ethylhexyloxypenol methoxyphenil triazane"" pas aku browsing ternyata dia salah satu sunscreen agent terbaik yang dikenal saat ini lho, karena dia stabil terhadap sinar matahari, terus dia bisa menstabilkan sunscreen agent lainnya yang kurang stabil kalau di bawah sinar matahari, pahlawan banget yaa wkwk nah buat physicalnya dia pake titanium dioxide yang juga terkenal akan kestabilannya, jadi buat proteksi mah ga diragukan lah ya performanya..nah buat tekstur yang aku rasain di kulit aku yang kombinasi cenderung berminyak, dia agak greasy pas awal pemakaian, cukup lama buat ngeset karena emang dia kan klaimnya ngasih kelembaban juga yaa jadi buat kulit kering ini bakal favorit deh, buat kulit kombinasi/berminyak bisa diakalin dengan ga terlalu banyak memakai produk sebelum sunscreen terus di set pake loose powder yang ngontrol minyak. Sebenernya dia kalau udah ngeset ga kerasa kaya pake apa apa sih, jadi masih aman 🥰ohiya dia harumnya nenangin dan no white cast dong pastinyaa 👍🏼💕",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
ainihapsari,,SOCO Star,5c1ac1e33b351a3320fbb7dc,Kulit Normal;Kulit Kombinasi;Jerawat;Pori Besar;Komedo,,yes,yes,5.0,5,4.0,4,sociolla-web-desktop,2020-09-29T12:06:41.426Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX

Yang satu ini jenisnya gabungan antara physical dan chemical sunscreen. Nah yg bikin unik adalah kandungan aloe vera nya. Jarang-jarang kan ada sunscreen yg bisa melindungi sekaligus menenangkan kulit kamu? Aku sendiri sih ternyata ga terlalu ngerasain efek menenangkannya ya, tp kalo soal moisturizing sih iya bgt. Bahkan kalo lg travelling biasanya produk ini udh cukup buat gantiin step moisturizing aku sekalian. Kalo soal tekstur, kenyamanan, dan whitecast, ya... tanpa banyak cuap-cuap, lgsg aja deh aku blg kalo sunscreen yg satu ini skrg udh jd andalan aku sehari-hari (barengan sm yg skin aqua juga).",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
evelyntjandra,,SOCO Star,5efde3e6ef613049cdf22002,Kulit Kombinasi;Pori Besar;Kulit Kusam;Komedo,,yes,yes,5.0,5,5.0,5,,2020-09-29T10:21:07.041Z,0,True,"belum pake sih, tp aku udh pake beberapa produk yang lain.. dan cocok semua gitu.. semoga ss nya juga cocok yaaaa 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
shaniasalsabilla,,SOCO Star,5e28644b6470d4857b7b5573,Kulit Berminyak;Jerawat;Pori Besar;Kulit Kusam;Dark Circle;Komedo,,no,no,4.0,4,3.0,3,review-web-desktop,2020-09-29T10:16:24.634Z,0,True,"Aduh ini sunscreen berasa tebel banget dimuka dan tone up. Akhirnya pas aku pake ini cuma ditemenin sama bedak aja. Rasa yang  tebel ya pastinya buat muka ku jd gampang berminyak. Mungkin tips aja buat kalian muka yang berminyak bisa banget pake sunscreen yang cair, enteng, spf nya kecil yang sering di re-apply karena bisa ngurangin komedo dihidung. SPF besar pun wajib kita re-apply jg bukan hehehe",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
zazazahraa,,Rising Star,5c1ac5243b351a33200162d1,Kulit Kombinasi;Kulit Sensitif;Jerawat;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5.0,5,5.0,5,,2020-09-29T08:33:05.223Z,0,True,"Udah semingguan pake ini dan aku suka! Texturenya seperti krim jadi pada saat diaplikasikan di awal agak mengintimidasi tapi setelah dibaurkan langsung menyatu dengan kulit dan tidak terasa berat sama sekali, untuk whitecast sepertinya ada sedikit tapi ga mengganggu banget sih dan rasanya di kulit lembab tapi ga greasy..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Catriaarmida,,SOCO Star,5e5afd88cf95059d20513a2b,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Stretch Mark;Jerawat;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,,yes,yes,5.0,5,5.0,5,,2020-09-29T08:17:20.681Z,0,False,"sunscreen dan juga moisturizer sih menurutku, packangingnya tube, dan aplikator buat ngeluarin produknya ini nonjol gitu jadi higienis. tekturnya thick karena emang cream, sejauh ini untuk tekstur cream dia gak greasy banget agak lengket tapi gak ganggu sih buat aku. wanginya tipis tapi masih kerasa wangi aloe gitu. karena dia teksturnya cream lembabin banget dan kerasa gitu kalau kulit aku tuh ada yang lidungin, diaku cocok sih gak ngasih efek negatif. oh iya dia warnanya putih gitu tapi gak ngasih whitecast",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
olincaecilia,,SOCO Star,5c1ab0f33b351a3320cd0120,Kulit Kombinasi;Komedo;Dark Circle;Kulit Kusam;Pori Besar,,maybe,yes,5.0,5,5.0,4,review-web-mobile,2020-09-29T07:55:28.089Z,0,True,"My holygrail sunscreen 😍😍 not sticky at all, high spf, elegant packaging, smells nice, and ofc suit me well 👍 Sadly its alil pricey, but ofc its suit the quality, gonna buy it again when cosrx held a disc 😁😁",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
putrilusy,,SOCO Star,5cd8578c388e03000795fffa,Kulit Sensitif;Jerawat;Flek;Pori Besar;Komedo,,yes,yes,5.0,5,5.0,5,,2020-09-29T07:12:57.758Z,0,False,"ini sunscreen kedua yg aku pake setelah skinaqua. Teksturnya cream agak cair dan ga lengket. Awal pemakaian dulu sempat kurang cocok, tapi pas dirutinin jadi cocok. Hasil akhirnya agak dewy gitu, trus tahan seharian juga tanpa reapply. Kandungan aloenya bisa jadi pelembab, jadi aku bisa skip pelembab kalo lg pengen skincare yg light gitu. oh iya  ini termasuk ke sunscreen yg gabungan antara chemical dan physical. Aman utk kulit sensitif.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
deaaulia183,,SOCO Star,5efa8ecdc03e7031c6d9c68e,,,no,yes,4.0,5,5.0,4,,2020-09-29T06:58:55.180Z,0,True,beli pas lagi diskoonn.. aku pake sunscreen ini lembab enak sii cuma pas selesai pakai sunscreen ini jadi kering bngt di bawah matakuu huhu padahal baagguusss ada aloenyaa,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
fujimayui,,Rising Star,5c1ac83f3b351a3320073932,Kulit Sensitif;Kulit Berminyak;Komedo;Pori Besar;Jerawat,,yes,yes,5.0,4,5.0,5,review-web-desktop,2020-09-29T03:01:53.701Z,0,False,"Sunscreen favorit aku sampai saat ini! Wajahku berminyak sangat jadi butuh sunscreen ringan. Ini pas diaplikasiin ga lengket dan langsung nyerap di kulit. Kalau packagingnya sih standar tapi masih oke sih, cukup praktis daripada yang diputer hehe..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Tara tangkoeman,,SOCO Star,5c1ac6063b351a3320033ae5,Kulit Kombinasi;Jerawat;Pori Besar;Komedo,,no,no,3.0,5,4.0,3,review-web-mobile,2020-09-28T13:48:49.523Z,0,True,"Beli ni karena liat review yg bagus2,baru sadar ternyata mengandung alkohol dn fragrance,jd ragu buat make krn kulit aku sensitif dn gampang jerawatan.akhirnya aku cb pke awalnya ga da masalah si tp setelah benerapa hari mulai muncul jerawat,aku jg merasa kulit ku jd kusam pke ni.jd aku stop pemakaiannya.sayang bgt pdhl cukup ngelembabin kulit",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Indrianru,,SOCO Star,5c1ac1c43b351a3320fb7d26,Kulit Berminyak;Komedo,,yes,yes,5.0,5,4.0,4,review-web-mobile,2020-09-28T13:18:49.341Z,0,True,Sunscreen terluvvvvv sampe semua aku suruh coba mama adik dan pacar karena bener2 teksturnya ok dan langsung nyerap dikulit gapake oily2 segala jd bs langsung pakai makeup suka bgt seger juga,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
herfiatiii,,SOCO Star,5c1aac393b351a3320b64337,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Jerawat;Flek;Pori Besar;Komedo,,maybe,yes,5.0,5,4.0,3,review-web-mobile,2020-09-28T12:54:57.685Z,0,True,"sunscreennya ringan banget dan cepet nyerep tapi oily buat muka yang rada oily , harganya lumayan pricey dan wanginya enak banget aloe aloe gitu ga nyengat juga",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Lanidyah,,Rising Star,5c1aacfb3b351a3320b984d5,Kulit Berminyak;Dark Circle;Komedo;Pori Besar;Jerawat;Kantung Mata,,yes,yes,5.0,5,5.0,4,review-web-mobile,2020-09-28T12:32:54.323Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX yg sering nyobain sunscreen pasti tau gmn susahnya cari yg cocok untuk kulit wajah sendiri terutama untuk yg punya kulit oily seperti aku ini. Aku bukan anak yg seneng pake moisturizer, jd klo pake sunscreen ini ya berasa udh plus plus gitu. Nyaman dipake di kulit, gak bikin whitecast, gak ada greasy, gak luntur klo mau wudhu tapiiiiiii pake ini di daerah yg panasss panass sekali seperti di Maluku Utara itu harus ngeapply sesegera mungkin dan harus dikipasin biar gak lengket kecampur sama keringat",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
ning7_88,,SOCO Star,5c1aa9ea3b351a3320a9ea1a,Kulit Sensitif;Komedo;Kulit Kusam;Pori Besar,,yes,yes,5.0,5,5.0,5,,2020-09-28T11:30:29.391Z,0,False,"Sun Cream terbaik! affordable, ga sisain white cast, dan cocok untuk kulit sensitif. So far, belom ada sun cream yang cocok di kulit aku sampai COSRX ini. ❤️",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Kirannea,,Rising Star,5c1ac1ba3b351a3320fb69e0,Kulit Kombinasi;Kulit Kusam;Komedo,,yes,yes,4.0,5,4.0,4,sociolla-web-desktop,2020-09-28T09:46:59.906Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX dari jaman sebelum maraknya sunscreen dengan berbagai jenis tekstur dan finish,sejak 3 tahun lalu ini udh jadi sunscreen andalan karena dulu susah nyari sunscreen yang finishnya kaya cosrx. Rasanya ringan dan nyaman terus kalau kena keringet tuh gak meleleh. Untuk perlindungan oke banget! Dan kalau reapply pun gak ribet. Kadang kalo aku udh pake essence,aku skip moisturizer karena lembab nya pas untuk kulitku yang kombi ini. Gak bikin whitecast dan greasy,enak banget deh pokonya!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
stcrybaby@gmail.com,,SOCO Star,5c1ac6b23b351a3320049f02,Kulit Kombinasi;Kulit Kusam,,yes,yes,5.0,5,5.0,4,review-web-desktop,2020-09-28T09:31:28.774Z,0,True,"Buat yang lagi cari sunscreen yang ringan, cobain deh sunscreen dari Cosrx ini. terasa ringan banget dikulit dan kulit kelihatan glowing banget kayak sehat gitu.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Meidp,,Super Star,5c1ac19d3b351a3320fb31a2,Kulit Kombinasi,,yes,yes,5.0,5,5.0,5,,2020-09-28T03:26:46.996Z,0,True,"deg degan banget mau nyoba aloe soothing sun cream ini. walau dia dari cosrx dan sepanjang penggunaan jarang banget gag cocok ma cosrx. akhirnya memberanikan nyoba dan oke, paham sekarang kenapa banyak orang jatuh cinta dengan dia. nyaman dan bebas white cast. Yang pasti sih ternyata gag ada efek negatip di kulitku.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
rahmanadaa,,Super Star,5d6fc632671969000572c01d,Kulit Kombinasi;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle,,yes,yes,5.0,4,5.0,5,review-ios,2020-09-27T16:34:41.589Z,0,True,"top markotop, ideal bgt harga dan produknya. bakalan stok lagiii. hasil akhirnya dewy, tp ga selengket merk Aqua yg sampe basah bgt. gaada white castnya di aku",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
nurladira,,Rising Star,5d3e3b4e7d88da000557751f,Kulit Berminyak;Jerawat;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5.0,5,5.0,5,review-web-mobile,2020-09-27T15:46:15.655Z,0,True,"Aku tuh udah pernah nyobain sunscreen lain kyk em**a, bi**e, skin **ua, tp sayang sekali walaupun mereka cocok di orang lain tp di aku engga. nah kalo si cosrx ini ga bikin breakout, ga greasy, ga bikin muka jd kilang minyak dan bisa dirangkap jadi moisturizer juga kalo lagi mager (jangan ditiru). selain si cosrx, aku juga rekomendasi lor**l yg matte and fresh untuk muka yang tipenya oily",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Swiftie13,,Super Star,5cb07ed3b375d200076ce38a,Kulit Berminyak;Kulit Kombinasi;Jerawat;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5.0,5,5.0,5,,2020-09-26T15:24:38.939Z,0,True,"aku suka banget sunscreen cosrx ini..
kulitku oily skin tapi gak terlalu buat wajah makin berminyak ya, terus cepat banget menyerapnya.. texture nya cream terus gak ada white case nya..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
